threshold_profile,deploy_threshold,adapt_threshold,model,source_region,target_region,degradation_mean,degradation_ci95_halfwidth,risk_score,decision
strict,0.005,0.02,patchtst_small,CNA,NWN,0.18075045328936,0.4768623842372625,0.6576128375266226,retrain
strict,0.005,0.02,patchtst_small,CNA,SAU,0.0604094835360674,0.3555746657210962,0.4159841492571636,retrain
strict,0.005,0.02,patchtst_small,CNA,WCE,0.0583460076212936,0.145413571774287,0.2037595793955806,retrain
strict,0.005,0.02,patchtst_small,CNA,WNA,0.0360076187973614,0.2645824487939853,0.3005900675913467,retrain
strict,0.005,0.02,patchtst_small,EAS,CNA,0.0033722191847668,0.4342444493862867,0.4376166685710535,retrain
strict,0.005,0.02,patchtst_small,EAS,EAU,-0.0100846663833398,0.9056382160605704,0.8955535496772306,retrain
strict,0.005,0.02,patchtst_small,EAS,ENA,0.0651587229257166,0.5103757236915932,0.5755344466173098,retrain
strict,0.005,0.02,patchtst_small,EAS,MED,-0.03289789246558,0.3973481844435947,0.3644502919780147,retrain
strict,0.005,0.02,patchtst_small,EAS,NCA,-0.0007840893804252,0.8104380008347409,0.8096539114543158,retrain
strict,0.005,0.02,patchtst_small,EAS,NEU,0.0199709201912805,0.1719624230952069,0.1919333432864874,retrain
strict,0.005,0.02,patchtst_small,EAS,NWN,0.0039334859133188,0.2748621831453842,0.278795669058703,retrain
strict,0.005,0.02,patchtst_small,EAS,SAU,0.0853576495105349,0.4516836926259498,0.5370413421364847,retrain
strict,0.005,0.02,patchtst_small,EAS,WCE,-0.0003646367707491,0.4766273623802798,0.4762627256095307,retrain
strict,0.005,0.02,patchtst_small,EAS,WNA,-0.0388494843660657,0.2878706276843795,0.2490211433183138,retrain
strict,0.005,0.02,patchtst_small,EAU,CNA,0.0422837630628084,0.1826627221286893,0.2249464851914977,retrain
strict,0.005,0.02,patchtst_small,EAU,EAS,0.1148424011233131,5.44898244762196,5.563824848745273,retrain
strict,0.005,0.02,patchtst_small,EAU,ENA,-0.0169583619143915,0.4333720378702177,0.41641367595582623,retrain
strict,0.005,0.02,patchtst_small,EAU,MED,0.0199909860436551,0.5232324705290485,0.5432234565727037,retrain
strict,0.005,0.02,patchtst_small,EAU,NCA,-0.0362182509723083,0.6833721634832074,0.6471539125108992,retrain
strict,0.005,0.02,patchtst_small,EAU,NEU,0.0629829497138992,0.2819285812307066,0.3449115309446058,retrain
strict,0.005,0.02,patchtst_small,EAU,NWN,0.0317621480463551,0.3694519988699556,0.4012141469163107,retrain
strict,0.005,0.02,patchtst_small,EAU,SAU,0.0786361805105412,0.8994117014234179,0.9780478819339591,retrain
strict,0.005,0.02,patchtst_small,EAU,WCE,-0.036213355896038,0.1117350353970355,0.0755216795009975,retrain
strict,0.005,0.02,patchtst_small,EAU,WNA,-0.0030675001514361,0.4870516710284883,0.4839841708770522,retrain
strict,0.005,0.02,patchtst_small,ENA,CNA,0.0156987302922719,0.8717718519984211,0.887470582290693,retrain
strict,0.005,0.02,patchtst_small,ENA,EAS,0.28634364447913,3.498495277975318,3.784838922454448,retrain
strict,0.005,0.02,patchtst_small,ENA,EAU,0.2049838398485297,0.4937242919517006,0.6987081318002303,retrain
strict,0.005,0.02,patchtst_small,ENA,MED,-0.0378544200068334,0.6046964015070553,0.5668419815002219,retrain
strict,0.005,0.02,patchtst_small,ENA,NCA,0.0642659135329068,0.2249829744720185,0.2892488880049253,retrain
strict,0.005,0.02,patchtst_small,ENA,NEU,0.1338695081302966,0.3468370679306527,0.48070657606094935,retrain
strict,0.005,0.02,patchtst_small,ENA,NWN,0.0282406500984074,0.3964888769548321,0.4247295270532395,retrain
strict,0.005,0.02,patchtst_small,ENA,SAU,0.0307676745299991,0.8806744770094289,0.911442151539428,retrain
strict,0.005,0.02,patchtst_small,ENA,WCE,0.0311489661769306,0.4580263490141067,0.4891753151910373,retrain
strict,0.005,0.02,patchtst_small,ENA,WNA,0.0480973302485802,0.2521661559055633,0.3002634861541435,retrain
strict,0.005,0.02,patchtst_small,MED,CNA,0.0221204162199313,0.6369431876827666,0.6590636039026979,retrain
strict,0.005,0.02,patchtst_small,MED,EAS,0.1008158996438229,1.877683810169105,1.9784997098129278,retrain
strict,0.005,0.02,patchtst_small,MED,EAU,0.1167402984080604,1.2979039513110675,1.4146442497191278,retrain
strict,0.005,0.02,patchtst_small,MED,ENA,0.0115510345932699,1.1560493976805033,1.1676004322737732,retrain
strict,0.005,0.02,patchtst_small,MED,NCA,0.0379308243205957,0.3648661922027322,0.4027970165233279,retrain
strict,0.005,0.02,patchtst_small,MED,NEU,0.0639042096404323,0.1561883814820886,0.2200925911225209,retrain
strict,0.005,0.02,patchtst_small,MED,NWN,0.0707197621151637,0.9527015157596628,1.0234212778748264,retrain
strict,0.005,0.02,patchtst_small,MED,SAU,0.1227260184898271,0.6855189144543975,0.8082449329442246,retrain
strict,0.005,0.02,patchtst_small,MED,WCE,0.0184759575969287,0.1919687214652383,0.210444679062167,retrain
strict,0.005,0.02,patchtst_small,MED,WNA,0.0036687151739463,0.4067204058404837,0.41038912101443,retrain
strict,0.005,0.02,patchtst_small,NCA,CNA,0.0068823650373937,0.2009138873852571,0.2077962524226508,retrain
strict,0.005,0.02,patchtst_small,NCA,EAS,0.1413718330262088,1.0358997317701235,1.1772715647963323,retrain
strict,0.005,0.02,patchtst_small,NCA,EAU,0.105479999084078,0.7565897527195616,0.8620697518036397,retrain
strict,0.005,0.02,patchtst_small,NCA,ENA,0.0103942662081955,0.6263499174821153,0.6367441836903108,retrain
strict,0.005,0.02,patchtst_small,NCA,MED,0.0315079677349493,0.1619868549882296,0.1934948227231789,retrain
strict,0.005,0.02,patchtst_small,NCA,NEU,0.1401052757959002,0.175047181122399,0.3151524569182992,retrain
strict,0.005,0.02,patchtst_small,NCA,NWN,0.0248133640467746,0.3702060493287102,0.3950194133754848,retrain
strict,0.005,0.02,patchtst_small,NCA,SAU,0.1059422826637496,0.5496445900030177,0.6555868726667673,retrain
strict,0.005,0.02,patchtst_small,NCA,WCE,0.0531667094051009,0.2624194699044935,0.3155861793095944,retrain
strict,0.005,0.02,patchtst_small,NCA,WNA,0.0518537324938959,0.3223576718498164,0.3742114043437123,retrain
strict,0.005,0.02,patchtst_small,NEU,CNA,0.0811373579101048,1.6237107853235784,1.7048481432336833,retrain
strict,0.005,0.02,patchtst_small,NEU,EAS,-0.2192073819739487,0.8667159357837239,0.6475085538097751,retrain
strict,0.005,0.02,patchtst_small,NEU,EAU,-0.0048894924044669,1.1387798630426953,1.1338903706382284,retrain
strict,0.005,0.02,patchtst_small,NEU,ENA,0.0904029481705649,1.0045170458549542,1.094919994025519,retrain
strict,0.005,0.02,patchtst_small,NEU,MED,0.0466842622749555,0.7829790890121838,0.8296633512871393,retrain
strict,0.005,0.02,patchtst_small,NEU,NCA,-0.0228538741175968,0.8597301218171283,0.8368762476995315,retrain
strict,0.005,0.02,patchtst_small,NEU,NWN,0.0852839493464621,0.7581664886523923,0.8434504379988544,retrain
strict,0.005,0.02,patchtst_small,NEU,SAU,0.0714979304044462,0.6461535386387957,0.7176514690432418,retrain
strict,0.005,0.02,patchtst_small,NEU,WCE,-0.0017233994571544,0.2549077046987654,0.253184305241611,retrain
strict,0.005,0.02,patchtst_small,NEU,WNA,-0.0320774317173652,0.3801520566601301,0.34807462494276487,retrain
strict,0.005,0.02,patchtst_small,NWN,CNA,-0.0040121701641921,0.6803512984591773,0.6763391282949852,retrain
strict,0.005,0.02,patchtst_small,NWN,EAS,-0.4031155345883363,3.386139556140657,2.9830240215523207,retrain
strict,0.005,0.02,patchtst_small,NWN,EAU,0.0309279773178306,1.368192270713272,1.3991202480311027,retrain
strict,0.005,0.02,patchtst_small,NWN,ENA,0.069185706479965,0.076432072258097,0.145617778738062,retrain
strict,0.005,0.02,patchtst_small,NWN,MED,0.0556068914033143,0.434498700648768,0.4901055920520823,retrain
strict,0.005,0.02,patchtst_small,NWN,NCA,0.1119634624536279,0.9390322910424616,1.0509957534960894,retrain
strict,0.005,0.02,patchtst_small,NWN,NEU,0.0161072817208063,0.2532630788090393,0.2693703605298456,retrain
strict,0.005,0.02,patchtst_small,NWN,SAU,0.1023930693811261,1.01916447902316,1.1215575484042861,retrain
strict,0.005,0.02,patchtst_small,NWN,WCE,-0.0103072996713642,0.1816987428875798,0.1713914432162156,retrain
strict,0.005,0.02,patchtst_small,NWN,WNA,-0.057745424690445,0.3289340180621158,0.2711885933716708,retrain
strict,0.005,0.02,patchtst_small,SAU,CNA,0.0360916831591168,0.1764010366983098,0.21249271985742663,retrain
strict,0.005,0.02,patchtst_small,SAU,EAS,-0.0321506433226894,3.7992842875497046,3.767133644227015,retrain
strict,0.005,0.02,patchtst_small,SAU,EAU,0.005075229245956,0.7158150884768626,0.7208903177228186,retrain
strict,0.005,0.02,patchtst_small,SAU,ENA,-0.0249617997094959,0.8846993849463882,0.8597375852368924,retrain
strict,0.005,0.02,patchtst_small,SAU,MED,0.0360582977637089,0.6119258397765842,0.6479841375402932,retrain
strict,0.005,0.02,patchtst_small,SAU,NCA,-0.011034934735347,0.307764247218261,0.296729312482914,retrain
strict,0.005,0.02,patchtst_small,SAU,NEU,0.0226789618751282,0.0264000198756093,0.0490789817507375,retrain
strict,0.005,0.02,patchtst_small,SAU,NWN,0.0453956805157727,0.5571603852176821,0.6025560657334548,retrain
strict,0.005,0.02,patchtst_small,SAU,WCE,-0.010110435970964,0.2395731855754875,0.2294627496045235,retrain
strict,0.005,0.02,patchtst_small,SAU,WNA,-0.0283691773891988,0.333061912138849,0.3046927347496502,retrain
strict,0.005,0.02,patchtst_small,WCE,CNA,0.0048086784087752,0.4171002360260137,0.4219089144347889,retrain
strict,0.005,0.02,patchtst_small,WCE,EAS,0.202010550361746,3.253642465934697,3.455653016296443,retrain
strict,0.005,0.02,patchtst_small,WCE,EAU,0.0688588765560281,0.7352786373137989,0.804137513869827,retrain
strict,0.005,0.02,patchtst_small,WCE,ENA,0.0772796781271376,0.613961137095585,0.6912408152227225,retrain
strict,0.005,0.02,patchtst_small,WCE,MED,0.0240381291072852,0.2763373122722086,0.3003754413794938,retrain
strict,0.005,0.02,patchtst_small,WCE,NCA,0.1519451545821793,0.5343073910662622,0.6862525456484415,retrain
strict,0.005,0.02,patchtst_small,WCE,NEU,0.0411975289677973,0.1790942250888531,0.22029175405665039,retrain
strict,0.005,0.02,patchtst_small,WCE,NWN,0.0871497246383229,0.0800473324792656,0.1671970571175885,retrain
strict,0.005,0.02,patchtst_small,WCE,SAU,0.1021510574993113,0.3779103833634145,0.4800614408627258,retrain
strict,0.005,0.02,patchtst_small,WCE,WNA,-0.0136851494393613,0.2481538008632899,0.2344686514239286,retrain
strict,0.005,0.02,patchtst_small,WNA,CNA,0.0163853068153091,0.4693815684183495,0.4857668752336586,retrain
strict,0.005,0.02,patchtst_small,WNA,EAS,-0.1565843642290395,1.6468283518783229,1.4902439876492835,retrain
strict,0.005,0.02,patchtst_small,WNA,EAU,0.0578293387826707,0.4054582117306648,0.46328755051333553,retrain
strict,0.005,0.02,patchtst_small,WNA,ENA,0.0920297426918497,0.3508417651941549,0.4428715078860046,retrain
strict,0.005,0.02,patchtst_small,WNA,MED,-0.0501904142006884,0.1179693968062973,0.0677789826056089,retrain
strict,0.005,0.02,patchtst_small,WNA,NCA,0.0991359453182609,0.2421238392721414,0.3412597845904023,retrain
strict,0.005,0.02,patchtst_small,WNA,NEU,0.0334992023422658,0.1311835963790005,0.16468279872126632,retrain
strict,0.005,0.02,patchtst_small,WNA,NWN,-0.026009830147683,0.211193864822877,0.185184034675194,retrain
strict,0.005,0.02,patchtst_small,WNA,SAU,0.0961109992202966,0.8705472345754613,0.966658233795758,retrain
strict,0.005,0.02,patchtst_small,WNA,WCE,-0.016359703614481,0.1012574651169497,0.08489776150246871,retrain
strict,0.005,0.02,regional_doy_climatology,CNA,EAS,-1.813854046457345,7.099481076682587e-08,-1.8138539754625342,deploy
strict,0.005,0.02,regional_doy_climatology,CNA,EAU,-0.1102421112888298,1.1611421800221833e-08,-0.110242099677408,deploy
strict,0.005,0.02,regional_doy_climatology,CNA,ENA,-0.557076297460629,3.9882883649353046e-08,-0.5570762575777454,deploy
strict,0.005,0.02,regional_doy_climatology,CNA,MED,0.3448028381635454,3.012674239881468e-08,0.3448028682902878,retrain
strict,0.005,0.02,regional_doy_climatology,CNA,NCA,0.8933137809317303,1.0816901698675626e-08,0.893313791748632,retrain
strict,0.005,0.02,regional_doy_climatology,CNA,NEU,-0.0015491238417949,0.115993619712411,0.1144444958706161,retrain
strict,0.005,0.02,regional_doy_climatology,CNA,NWN,-0.1964102865075314,2.2218028942499506e-08,-0.19641026428950245,deploy
strict,0.005,0.02,regional_doy_climatology,CNA,SAU,0.2293997898072717,1.7604040465066844e-08,0.22939980741131216,retrain
strict,0.005,0.02,regional_doy_climatology,CNA,WCE,-0.0415837801286357,0.0598831181999515,0.0182993380713158,adapt
strict,0.005,0.02,regional_doy_climatology,CNA,WNA,0.1392001661047114,9.366339870937315e-09,0.13920017547105126,retrain
strict,0.005,0.02,regional_doy_climatology,EAS,CNA,3.0112261054830243,9.638813925087234e-08,3.0112262018711635,retrain
strict,0.005,0.02,regional_doy_climatology,EAS,EAU,3.121792635589525,1.2307151717826997e-07,3.121792758661042,retrain
strict,0.005,0.02,regional_doy_climatology,EAS,ENA,2.187624994675691,1.255543079404372e-07,2.187625120229999,retrain
strict,0.005,0.02,regional_doy_climatology,EAS,MED,3.7766676094924407,1.1685261951177409e-07,3.7766677263450603,retrain
strict,0.005,0.02,regional_doy_climatology,EAS,NCA,4.294291917839956,1.1047911907017722e-07,4.2942920283190755,retrain
strict,0.005,0.02,regional_doy_climatology,EAS,NEU,2.98962523881125,0.1400876831592055,3.1297129219704556,retrain
strict,0.005,0.02,regional_doy_climatology,EAS,NWN,2.8154891333556837,1.1240370207193877e-07,2.8154892457593856,retrain
strict,0.005,0.02,regional_doy_climatology,EAS,SAU,3.27917604474877,1.0169388002772083e-07,3.27917614644265,retrain
strict,0.005,0.02,regional_doy_climatology,EAS,WCE,2.91987271220723,0.1103625276276083,3.030235239834838,retrain
strict,0.005,0.02,regional_doy_climatology,EAS,WNA,3.49014514159741,1.1820818662392617e-07,3.4901452598055966,retrain
strict,0.005,0.02,regional_doy_climatology,EAU,CNA,0.2828191173318485,3.147224651385834e-09,0.28281912047907315,retrain
strict,0.005,0.02,regional_doy_climatology,EAU,EAS,-1.33372260582642,6.120646706243003e-08,-1.333722544619953,deploy
strict,0.005,0.02,regional_doy_climatology,EAU,ENA,-0.3517607196318352,4.638295104878793e-08,-0.35176067324888416,deploy
strict,0.005,0.02,regional_doy_climatology,EAU,MED,0.4680112335781275,1.820578011163554e-08,0.4680112517839076,retrain
strict,0.005,0.02,regional_doy_climatology,EAU,NCA,1.1281001789252345,9.931727453563928e-09,1.128100188856962,retrain
strict,0.005,0.02,regional_doy_climatology,EAU,NEU,0.1482092347057138,0.1453744163906972,0.293583651096411,retrain
strict,0.005,0.02,regional_doy_climatology,EAU,NWN,0.0143200085917251,2.053768549773748e-08,0.014320029129410598,adapt
strict,0.005,0.02,regional_doy_climatology,EAU,SAU,0.5321028408959539,1.4226796834535444e-08,0.5321028551227508,retrain
strict,0.005,0.02,regional_doy_climatology,EAU,WCE,0.143547301180202,0.0622369173893902,0.20578421856959223,retrain
strict,0.005,0.02,regional_doy_climatology,EAU,WNA,0.1601339831802574,2.209777573383298e-09,0.16013398539003498,retrain
strict,0.005,0.02,regional_doy_climatology,ENA,CNA,0.7346753278957469,3.684864180388429e-08,0.7346753647443887,retrain
strict,0.005,0.02,regional_doy_climatology,ENA,EAS,-1.1727776906602998,8.111008516273416e-08,-1.1727776095502147,deploy
strict,0.005,0.02,regional_doy_climatology,ENA,EAU,0.4844497909714849,3.624336994585543e-08,0.48444982721485486,retrain
strict,0.005,0.02,regional_doy_climatology,ENA,MED,1.034754268115365,6.053718992866661e-08,1.034754328652555,retrain
strict,0.005,0.02,regional_doy_climatology,ENA,NCA,1.712666355200457,4.517981798900422e-08,1.712666400380275,retrain
strict,0.005,0.02,regional_doy_climatology,ENA,NEU,0.4890638839697447,0.1381012653113072,0.6271651492810519,retrain
strict,0.005,0.02,regional_doy_climatology,ENA,NWN,0.3778480568016286,5.6556949007690955e-08,0.3778481133585776,retrain
strict,0.005,0.02,regional_doy_climatology,ENA,SAU,0.8885042694955003,5.48722182152053e-08,0.8885043243677185,retrain
strict,0.005,0.02,regional_doy_climatology,ENA,WCE,0.4889226311426615,0.0642037241577681,0.5531263553004295,retrain
strict,0.005,0.02,regional_doy_climatology,ENA,WNA,0.6961543612027636,3.4115155161873937e-08,0.6961543953179188,retrain
strict,0.005,0.02,regional_doy_climatology,MED,CNA,-0.1360960132171443,2.7847118446697108e-08,-0.13609598537002585,deploy
strict,0.005,0.02,regional_doy_climatology,MED,EAS,-1.6566743845175396,4.7829626343173286e-08,-1.6566743366879133,deploy
strict,0.005,0.02,regional_doy_climatology,MED,EAU,-0.394873115644421,1.6271373787205677e-08,-0.3948730993730472,deploy
strict,0.005,0.02,regional_doy_climatology,MED,ENA,-0.6841554104445771,6.653700331938554e-08,-0.6841553439075737,deploy
strict,0.005,0.02,regional_doy_climatology,MED,NCA,0.6442528234040128,2.7635534230048306e-08,0.644252851039547,retrain
strict,0.005,0.02,regional_doy_climatology,MED,NEU,-0.2175207788570465,0.1313087812150496,-0.08621199764199688,deploy
strict,0.005,0.02,regional_doy_climatology,MED,NWN,-0.3764590706340279,8.699368202168825e-09,-0.37645906193465967,deploy
strict,0.005,0.02,regional_doy_climatology,MED,SAU,0.1424120240958855,9.663172892646969e-09,0.1424120337590584,retrain
strict,0.005,0.02,regional_doy_climatology,MED,WCE,-0.2221402148822012,0.0578089726164477,-0.16433124226575352,deploy
strict,0.005,0.02,regional_doy_climatology,MED,WNA,-0.2124344261562589,2.2806642037717608e-08,-0.21243440334961686,deploy
strict,0.005,0.02,regional_doy_climatology,NCA,CNA,-0.6772824907435154,9.191253376935262e-09,-0.677282481552262,deploy
strict,0.005,0.02,regional_doy_climatology,NCA,EAS,-2.214317794674841,5.6786249975934884e-08,-2.214317737888591,deploy
strict,0.005,0.02,regional_doy_climatology,NCA,EAU,-0.7801446228844592,8.681280379325003e-09,-0.7801446142031788,deploy
strict,0.005,0.02,regional_doy_climatology,NCA,ENA,-1.0830473635300677,4.353038671775487e-08,-1.083047319999681,deploy
strict,0.005,0.02,regional_doy_climatology,NCA,MED,-0.3746125616352289,2.166506933335933e-08,-0.37461253997015953,deploy
strict,0.005,0.02,regional_doy_climatology,NCA,NEU,-0.5045525091593578,0.1155554570997843,-0.38899705205957347,deploy
strict,0.005,0.02,regional_doy_climatology,NCA,NWN,-0.7509432310075542,2.0433581810623142e-08,-0.7509432105739724,deploy
strict,0.005,0.02,regional_doy_climatology,NCA,SAU,-0.362901254121504,1.7214662251312254e-08,-0.36290123690684173,deploy
strict,0.005,0.02,regional_doy_climatology,NCA,WCE,-0.5645478502221829,0.051275833394449,-0.5132720168277339,deploy
strict,0.005,0.02,regional_doy_climatology,NCA,WNA,-0.4672218108942137,4.9954206513274995e-09,-0.4672218058987931,deploy
strict,0.005,0.02,regional_doy_climatology,NEU,CNA,0.1820707918172379,0.1982074066343674,0.38027819845160526,retrain
strict,0.005,0.02,regional_doy_climatology,NEU,EAS,-1.599783561622936,0.172441873477492,-1.427341688145444,deploy
strict,0.005,0.02,regional_doy_climatology,NEU,EAU,-0.0302874474415522,0.1639974080310462,0.133709960589494,retrain
strict,0.005,0.02,regional_doy_climatology,NEU,ENA,-0.447140262753503,0.1549789549881222,-0.2921613077653808,deploy
strict,0.005,0.02,regional_doy_climatology,NEU,MED,0.4538296220969176,0.1811560072222299,0.6349856293191475,retrain
strict,0.005,0.02,regional_doy_climatology,NEU,NCA,1.029632330921172,0.2203242630393146,1.2499565939604864,retrain
strict,0.005,0.02,regional_doy_climatology,NEU,NWN,-0.145097307317195,0.1527126886511921,0.007615381333997112,adapt
strict,0.005,0.02,regional_doy_climatology,NEU,SAU,0.3413033540849683,0.1815968496363419,0.5229002037213102,retrain
strict,0.005,0.02,regional_doy_climatology,NEU,WCE,0.0180532658275939,0.1180102014979018,0.1360634673254957,retrain
strict,0.005,0.02,regional_doy_climatology,NEU,WNA,0.2054587151417336,0.145762193021603,0.3512209081633366,retrain
strict,0.005,0.02,regional_doy_climatology,NWN,CNA,0.3746717909662068,2.6005549367115408e-08,0.37467181697175617,retrain
strict,0.005,0.02,regional_doy_climatology,NWN,EAS,-1.4457855315161536,4.6428900218728815e-08,-1.4457854850872534,deploy
strict,0.005,0.02,regional_doy_climatology,NWN,EAU,0.1102297574234922,1.972576022780192e-08,0.11022977714925243,retrain
strict,0.005,0.02,regional_doy_climatology,NWN,ENA,-0.2928629112331282,5.401974756549447e-08,-0.2928628572133806,deploy
strict,0.005,0.02,regional_doy_climatology,NWN,MED,0.6045748744831078,6.24649528990654e-09,0.6045748807296031,retrain
strict,0.005,0.02,regional_doy_climatology,NWN,NCA,1.2427990018248332,3.059880659588998e-08,1.2427990324236398,retrain
strict,0.005,0.02,regional_doy_climatology,NWN,NEU,0.1227133788016446,0.1334422025746995,0.2561555813763441,retrain
strict,0.005,0.02,regional_doy_climatology,NWN,SAU,0.512798061809035,1.285383231091833e-08,0.5127980746628673,retrain
strict,0.005,0.02,regional_doy_climatology,NWN,WCE,0.1471679110434471,0.0621029098308521,0.20927082087429918,retrain
